"","username","inputvalue","expected","label","firstlanguage","hearing","environment","equipment","experiment","foreignlanguages","startdate","enddate","url","acc_rating"
"1212","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SAfinal_02_NW-normalized.wav",1
"1213","HPEL23","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_01_AJ-normalized.wav",0
"1214","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_04_NW-normalized.wav",1
"1215","HPEL23","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZEfinal_04_NW-normalized.wav",1
"1216","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_02_AJ-normalized.wav",1
"1217","HPEL23","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZEfinal_04_AJ-normalized.wav",0
"1218","HPEL23","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_03_AJ-normalized.wav",1
"1219","HPEL23","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_05_AJ-normalized.wav",1
"1220","HPEL23","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_03_NW-normalized.wav",0
"1221","HPEL23","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZEfinal_02_NW-normalized.wav",1
"1222","HPEL23","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_02_NW-normalized.wav",0
"1223","HPEL23","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_04_AJ-normalized.wav",0
"1224","HPEL23","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_05_NW-normalized.wav",0
"1225","HPEL23","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_01_NW-normalized.wav",0
"1226","HPEL23","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_05_AJ-normalized.wav",0
"1227","HPEL23","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_02_AJ-normalized.wav",0
"1228","HPEL23","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_03_AJ-normalized.wav",0
"1229","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_03_NW-normalized.wav",1
"1230","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_04_NW-normalized.wav",1
"1231","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SAfinal_05_AJ-normalized.wav",1
"1232","HPEL23","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_02_AJ-normalized.wav",0
"1233","HPEL23","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_01_AJ-normalized.wav",1
"1234","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SAfinal_03_AJ-normalized.wav",1
"1235","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SAfinal_02_AJ-normalized.wav",1
"1236","HPEL23","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_01_AJ-normalized.wav",0
"1237","HPEL23","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_04_NW-normalized.wav",0
"1238","HPEL23","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_01_NW-normalized.wav",0
"1239","HPEL23","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_05_AJ-normalized.wav",0
"1240","HPEL23","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_03_NW-normalized.wav",1
"1241","HPEL23","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SAfinal_03_NW-normalized.wav",1
"1242","HPEL23","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"home","headphones","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_01_NW-normalized.wav",0
"1243","TANA27","Ok, continue","s","<p>Now you will hear ""s"" as in the last sound of ""class.""</p><p>Click on the icon or press the space bar to hear the audio.</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SAfinal_01_AJ-normalized.wav",0
"1244","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_05_NW-normalized.wav",1
"1245","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZEfinal_05_NW-normalized.wav",1
"1246","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_02_NW-normalized.wav",0
"1247","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_03_AJ-normalized.wav",0
"1248","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_03_AJ-normalized.wav",0
"1249","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZEfinal_03_AJ-normalized.wav",1
"1250","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_01_AJ-normalized.wav",0
"1251","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SAfinal_05_NW-normalized.wav",0
"1252","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_03_NW-normalized.wav",0
"1253","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_05_NW-normalized.wav",1
"1254","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_04_AJ-normalized.wav",1
"1255","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_01_NW-normalized.wav",0
"1256","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_05_AJ-normalized.wav",0
"1257","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_02_AJ-normalized.wav",0
"1258","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_01_AJ-normalized.wav",0
"1259","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_04_NW-normalized.wav",0
"1260","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_02_NW-normalized.wav",1
"1261","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZEfinal_01_AJ-normalized.wav",0
"1262","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_05_AJ-normalized.wav",0
"1263","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_03_AJ-normalized.wav",1
"1264","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_04_NW-normalized.wav",0
"1265","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_03_NW-normalized.wav",0
"1266","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_01_AJ-normalized.wav",0
"1267","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_05_NW-normalized.wav",1
"1268","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_05_AJ-normalized.wav",1
"1269","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SUfinal_04_NW-normalized.wav",1
"1270","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZUfinal_02_NW-normalized.wav",0
"1271","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_04_NW-normalized.wav",1
"1272","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SAfinal_04_NW-normalized.wav",0
"1273","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZAfinal_02_NW-normalized.wav",0
"1274","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SEfinal_03_NW-normalized.wav",1
"1275","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZEfinal_05_AJ-normalized.wav",1
"1276","TANA27","Ok, continue","null","<p>You have completed session one. Now comes session two.</p><p>You may take a short break if you wish.</p><p>You begin session two by clicking ""ok"".</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ping.wav",0
"1277","TANA27","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see.""</p><p>Click on the icon or press the space bar to hear the audio.</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SE_01_AJ-normalized.wav",0
"1278","TANA27","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo.""</p><p>Click on the icon or press the space bar to hear the audio.</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_01_NW-normalized.wav",0
"1279","TANA27","No","null","<p>Did you hear a difference?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ping.wav",0
"1280","TANA27","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SA_01_AJ-normalized.wav",1
"1281","TANA27","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZE_01_NW-normalized.wav",1
"1282","TANA27","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SU_01_AJ-normalized.wav",0
"1283","TANA27","s","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZA_01_NW-normalized.wav",0
"1284","TANA27","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SE_01_AJ-normalized.wav",0
"1285","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZA_03_AJ-normalized.wav",1
"1286","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SE_05_NW-normalized.wav",1
"1287","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_04_NW-normalized.wav",0
"1288","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_03_AJ-normalized.wav",0
"1289","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SA_03_NW-normalized.wav",0
"1290","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_01_NW-normalized.wav",1
"1291","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SU_04_AJ-normalized.wav",1
"1292","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SE_01_NW-normalized.wav",1
"1293","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SA_01_AJ-normalized.wav",1
"1294","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SA_05_AJ-normalized.wav",0
"1295","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZA_05_AJ-normalized.wav",0
"1296","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SU_01_AJ-normalized.wav",0
"1297","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_05_AJ-normalized.wav",0
"1298","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZE_03_AJ-normalized.wav",1
"1299","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_05_NW-normalized.wav",0
"1300","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_04_AJ-normalized.wav",0
"1301","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SE_05_AJ-normalized.wav",1
"1302","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SU_03_AJ-normalized.wav",1
"1303","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZE_04_NW-normalized.wav",0
"1304","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SA_04_AJ-normalized.wav",1
"1305","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZE_01_NW-normalized.wav",0
"1306","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SE_02_AJ-normalized.wav",0
"1307","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZA_02_AJ-normalized.wav",1
"1308","TANA27","z","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SU_05_AJ-normalized.wav",0
"1309","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_02_AJ-normalized.wav",1
"1310","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SU_05_NW-normalized.wav",1
"1311","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZE_02_NW-normalized.wav",1
"1312","TANA27","z","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZU_01_AJ-normalized.wav",1
"1313","TANA27","s","s","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/SE_03_NW-normalized.wav",1
"1314","TANA27","s","z","<p>Did you hear ""s"" or ""z""?</p>",NA,NA,"office","in-ear","Fricatives #2",NA,2021-10-29,2021-10-29,"https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2511340/ZE_02_AJ-normalized.wav",0
